scenario_id,step,F_lateral_kN,M_base_kNm,N_cycles,freq_Hz
174,27,3718.25,24006.1,3143,0.298
174,28,3831.39,24736.6,3259,0.298
174,29,4037.84,26069.5,3376,0.298
175,0,0.0,0.0,0,0.177
175,1,190.13,1014.2,96,0.177
175,2,320.42,1709.3,191,0.177
175,3,460.88,2458.5,287,0.177
175,4,609.99,3253.9,382,0.177
175,5,782.69,4175.2,478,0.177
175,6,909.45,4851.3,573,0.177
175,7,1049.92,5600.6,669,0.177
175,8,1247.43,6654.3,764,0.177
175,9,1378.44,7353.1,860,0.177
175,10,1537.43,8201.2,956,0.177
175,11,1722.74,9189.8,1051,0.177
175,12,1840.29,9816.8,1147,0.177
175,13,1997.79,10657.0,1242,0.177
175,14,2133.0,11378.2,1338,0.177
175,15,2317.55,12362.7,1433,0.177
175,16,2468.76,13169.3,1529,0.177
175,17,2638.93,14077.1,1624,0.177
175,18,2748.18,14659.8,1720,0.177
175,19,2905.46,15498.8,1815,0.177
175,20,3096.6,16518.4,1911,0.177
175,21,3234.04,17251.6,2007,0.177
175,22,3352.93,17885.8,2102,0.177
175,23,3572.96,19059.5,2198,0.177
175,24,3636.45,19398.2,2293,0.177
175,25,3864.57,20615.1,2389,0.177
175,26,3956.73,21106.7,2484,0.177
175,27,4204.9,22430.6,2580,0.177
175,28,4255.63,22701.2,2675,0.177
175,29,4490.18,23952.3,2771,0.177
176,0,0.0,0.0,0,0.109
176,1,113.31,1099.3,178,0.109
176,2,254.17,2466.1,356,0.109
176,3,391.87,3802.1,534,0.109
176,4,470.08,4561.0,712,0.109
176,5,597.04,5792.8,890,0.109
176,6,765.31,7425.4,1068,0.109
176,7,818.9,7945.4,1246,0.109
176,8,976.9,9478.3,1424,0.109
176,9,1209.95,11739.5,1602,0.109
176,10,1213.99,11778.7,1780,0.109
176,11,1401.77,13600.6,1958,0.109
176,12,1474.06,14302.0,2137,0.109
176,13,1631.21,15826.8,2315,0.109
176,14,1759.87,17075.2,2493,0.109
176,15,1898.42,18419.4,2671,0.109
176,16,1982.84,19238.5,2849,0.109
176,17,2172.82,21081.8,3027,0.109
176,18,2219.78,21537.4,3205,0.109
176,19,2368.79,22983.1,3383,0.109
176,20,2493.42,24192.4,3561,0.109
176,21,2576.71,25000.5,3739,0.109
176,22,2726.09,26449.9,3917,0.109
176,23,2863.82,27786.2,4095,0.109
176,24,2970.31,28819.4,4273,0.109
176,25,3180.81,30861.7,4451,0.109
176,26,3206.72,31113.2,4629,0.109
176,27,3391.57,32906.7,4807,0.109
176,28,3506.18,34018.7,4985,0.109
176,29,3604.37,34971.4,5163,0.109
177,0,0.0,0.0,0,0.333
177,1,129.54,1884.1,154,0.333
177,2,289.64,4212.7,307,0.333
177,3,404.2,5878.9,461,0.333
177,4,580.26,8439.6,615,0.333
177,5,718.48,10449.9,769,0.333
177,6,955.92,13903.4,922,0.333
177,7,1086.69,15805.4,1076,0.333
177,8,1244.31,18097.8,1230,0.333
177,9,1390.98,20231.1,1383,0.333
177,10,1530.92,22266.4,1537,0.333
177,11,1722.32,25050.3,1691,0.333
177,12,1812.77,26365.8,1844,0.333
177,13,1986.88,28898.2,1998,0.333
177,14,2158.69,31397.0,2152,0.333
177,15,2249.23,32713.9,2306,0.333
177,16,2534.35,36860.9,2459,0.333
177,17,2594.9,37741.5,2613,0.333
177,18,2750.9,40010.4,2767,0.333
177,19,2936.94,42716.2,2920,0.333
177,20,3079.27,44786.4,3074,0.333
177,21,3205.55,46623.1,3228,0.333
177,22,3360.91,48882.6,3382,0.333
177,23,3464.47,50388.9,3535,0.333
177,24,3645.49,53021.8,3689,0.333
177,25,3830.29,55709.6,3843,0.333
177,26,3980.68,57897.0,3996,0.333
177,27,4156.59,60455.5,4150,0.333
177,28,4268.93,62089.4,4304,0.333
177,29,4383.52,63756.0,4457,0.333
178,0,31.7,195.2,0,0.186
178,1,93.07,573.0,178,0.186
178,2,126.92,781.4,357,0.186
178,3,145.04,893.0,535,0.186
178,4,231.27,1423.9,714,0.186
178,5,352.79,2172.0,892,0.186
178,6,303.36,1867.7,1070,0.186
178,7,310.53,1911.9,1249,0.186
178,8,382.28,2353.6,1427,0.186
178,9,468.62,2885.2,1605,0.186
178,10,451.69,2781.0,1784,0.186
178,11,554.9,3416.4,1962,0.186
178,12,611.22,3763.1,2141,0.186
178,13,695.84,4284.1,2319,0.186
178,14,739.08,4550.3,2497,0.186
178,15,775.7,4775.8,2676,0.186
178,16,734.86,4524.4,2854,0.186
178,17,877.36,5401.7,3032,0.186
178,18,920.87,5669.6,3211,0.186
178,19,957.37,5894.3,3389,0.186
178,20,947.77,5835.2,3568,0.186
178,21,1026.36,6319.0,3746,0.186
178,22,1064.64,6554.7,3924,0.186
178,23,1089.18,6705.8,4103,0.186
178,24,1199.53,7385.2,4281,0.186
178,25,1225.66,7546.1,4460,0.186
178,26,1378.34,8486.1,4638,0.186
178,27,1344.5,8277.8,4816,0.186
178,28,1438.36,8855.6,4995,0.186
178,29,1402.46,8634.6,5173,0.186
179,0,0.0,0.0,0,0.127
179,1,85.35,1234.4,233,0.127
179,2,137.65,1990.8,466,0.127
179,3,234.67,3394.0,699,0.127
179,4,323.25,4675.0,932,0.127
179,5,405.22,5860.5,1165,0.127
179,6,550.33,7959.3,1399,0.127
179,7,588.47,8510.9,1632,0.127
179,8,673.96,9747.2,1865,0.127
179,9,758.21,10965.7,2098,0.127
179,10,842.84,12189.8,2331,0.127
179,11,904.43,13080.4,2564,0.127
179,12,979.74,14169.6,2797,0.127
179,13,1076.81,15573.5,3030,0.127
179,14,1188.96,17195.5,3263,0.127
179,15,1270.49,18374.6,3496,0.127
179,16,1311.93,18974.0,3730,0.127
179,17,1424.63,20603.9,3963,0.127
179,18,1478.2,21378.7,4196,0.127
179,19,1567.5,22670.2,4429,0.127
179,20,1634.73,23642.5,4662,0.127
179,21,1725.93,24961.5,4895,0.127
179,22,1854.07,26814.7,5128,0.127
179,23,1899.04,27465.2,5361,0.127
179,24,1982.78,28676.2,5594,0.127
179,25,2017.75,29182.0,5827,0.127
179,26,2134.33,30868.1,6061,0.127
179,27,2218.82,32090.0,6294,0.127
179,28,2283.63,33027.3,6527,0.127
179,29,2391.6,34588.9,6760,0.127
180,0,0.0,0.0,0,0.223
180,1,157.77,1945.9,136,0.223
180,2,314.38,3877.5,271,0.223
180,3,437.43,5395.1,407,0.223
180,4,609.51,7517.5,542,0.223
180,5,779.16,9609.9,678,0.223
180,6,967.74,11935.7,814,0.223
180,7,1095.28,13508.8,949,0.223
180,8,1223.09,15085.1,1085,0.223
180,9,1410.29,17393.9,1220,0.223
180,10,1604.91,19794.3,1356,0.223
180,11,1736.55,21418.0,1492,0.223
180,12,1880.85,23197.6,1627,0.223
180,13,2041.56,25179.8,1763,0.223
180,14,2218.36,27360.4,1898,0.223
180,15,2362.79,29141.8,2034,0.223
180,16,2502.9,30869.8,2170,0.223
180,17,2673.32,32971.7,2305,0.223
180,18,2764.18,34092.4,2441,0.223
180,19,2906.93,35853.0,2577,0.223
180,20,3112.08,38383.2,2712,0.223
180,21,3264.8,40266.7,2848,0.223
180,22,3401.79,41956.3,2983,0.223
180,23,3598.25,44379.4,3119,0.223
180,24,3672.96,45300.8,3255,0.223
180,25,3868.17,47708.5,3390,0.223
180,26,4025.03,49643.2,3526,0.223
180,27,4145.86,51133.4,3661,0.223
180,28,4395.16,54208.2,3797,0.223
180,29,4464.91,55068.5,3933,0.223
181,0,0.0,0.0,0,0.292
181,1,89.54,1018.5,89,0.292
181,2,143.98,1637.7,178,0.292
181,3,153.65,1747.7,268,0.292
181,4,269.66,3067.4,357,0.292
181,5,320.18,3642.0,446,0.292
181,6,443.77,5047.9,535,0.292
181,7,448.2,5098.3,625,0.292
181,8,494.14,5620.8,714,0.292
181,9,534.98,6085.4,803,0.292
181,10,600.65,6832.3,892,0.292
181,11,660.5,7513.1,982,0.292
181,12,788.7,8971.5,1071,0.292
181,13,810.4,9218.3,1160,0.292
181,14,889.12,10113.7,1249,0.292
181,15,979.89,11146.2,1339,0.292
181,16,926.0,10533.3,1428,0.292
181,17,1097.42,12483.1,1517,0.292
181,18,1123.01,12774.3,1606,0.292
181,19,1196.7,13612.4,1696,0.292
181,20,1221.09,13889.9,1785,0.292
181,21,1285.59,14623.6,1874,0.292
181,22,1385.21,15756.7,1963,0.292
181,23,1504.38,17112.2,2053,0.292
181,24,1525.23,17349.5,2142,0.292
181,25,1595.4,18147.6,2231,0.292
181,26,1613.97,18358.9,2320,0.292
181,27,1664.02,18928.2,2409,0.292
181,28,1720.9,19575.2,2499,0.292
181,29,1791.97,20383.7,2588,0.292
182,0,0.0,0.0,0,0.155
182,1,23.53,269.5,60,0.155
182,2,73.74,844.5,120,0.155
182,3,130.56,1495.3,181,0.155
182,4,185.05,2119.4,241,0.155
182,5,237.25,2717.1,301,0.155
182,6,271.2,3106.0,361,0.155
182,7,299.48,3429.9,421,0.155
182,8,303.3,3473.6,481,0.155
182,9,390.21,4469.0,542,0.155
182,10,423.57,4851.1,602,0.155
182,11,512.0,5863.9,662,0.155
182,12,570.58,6534.7,722,0.155
182,13,616.73,7063.3,782,0.155
182,14,656.56,7519.4,843,0.155
182,15,675.12,7732.0,903,0.155
182,16,708.74,8117.0,963,0.155
182,17,747.26,8558.2,1023,0.155
182,18,769.72,8815.4,1083,0.155
182,19,889.98,10192.7,1144,0.155
182,20,900.25,10310.4,1204,0.155
182,21,913.38,10460.7,1264,0.155
182,22,971.25,11123.5,1324,0.155
182,23,1015.31,11628.1,1384,0.155
182,24,1087.89,12459.3,1444,0.155
182,25,1163.89,13329.8,1505,0.155
182,26,1166.7,13362.0,1565,0.155
182,27,1154.84,13226.2,1625,0.155
182,28,1262.02,14453.6,1685,0.155
182,29,1308.28,14983.5,1745,0.155
183,0,0.0,0.0,0,0.167
183,1,124.36,1650.0,123,0.167
183,2,292.9,3886.0,246,0.167
183,3,431.55,5725.5,368,0.167
183,4,572.01,7589.0,491,0.167
183,5,728.32,9662.9,614,0.167
183,6,846.24,11227.3,737,0.167
183,7,987.72,13104.4,859,0.167
183,8,1186.91,15747.1,982,0.167
183,9,1305.48,17320.2,1105,0.167
183,10,1456.7,19326.4,1228,0.167
183,11,1611.86,21385.0,1350,0.167
183,12,1734.04,23006.0,1473,0.167
183,13,1889.31,25065.9,1596,0.167
183,14,1957.26,25967.6,1719,0.167
183,15,2153.96,28577.1,1841,0.167
183,16,2285.54,30322.9,1964,0.167
183,17,2484.54,32963.1,2087,0.167
183,18,2605.23,34564.3,2210,0.167
183,19,2701.67,35843.9,2332,0.167
183,20,2874.96,38142.9,2455,0.167
183,21,3012.0,39961.0,2578,0.167
183,22,3163.78,41974.8,2701,0.167
183,23,3262.78,43288.2,2823,0.167
183,24,3447.33,45736.7,2946,0.167
183,25,3572.88,47402.3,3069,0.167
183,26,3731.38,49505.3,3192,0.167
183,27,3844.37,51004.3,3314,0.167
183,28,3991.74,52959.5,3437,0.167
183,29,4187.69,55559.3,3560,0.167
184,0,0.0,0.0,0,0.161
184,1,120.39,730.7,257,0.161
184,2,297.9,1808.0,513,0.161
184,3,426.01,2585.5,770,0.161
184,4,572.34,3473.6,1027,0.161
184,5,751.76,4562.6,1283,0.161
184,6,853.18,5178.1,1540,0.161
184,7,1017.82,6177.3,1797,0.161
184,8,1259.4,7643.6,2053,0.161
184,9,1361.28,8261.9,2310,0.161
184,10,1474.83,8951.0,2567,0.161
184,11,1659.49,10071.8,2824,0.161
184,12,1813.69,11007.6,3080,0.161
184,13,1976.22,11994.1,3337,0.161
184,14,2092.3,12698.6,3594,0.161
184,15,2275.13,13808.2,3850,0.161
184,16,2334.4,14168.0,4107,0.161
184,17,2513.59,15255.5,4364,0.161
184,18,2699.92,16386.3,4620,0.161
184,19,2854.61,17325.2,4877,0.161
184,20,2967.09,18007.9,5134,0.161
184,21,3151.95,19129.8,5390,0.161
184,22,3275.17,19877.7,5647,0.161
184,23,3435.3,20849.5,5904,0.161
184,24,3624.08,21995.2,6160,0.161
184,25,3770.32,22882.8,6417,0.161
184,26,3862.87,23444.5,6674,0.161
184,27,4010.78,24342.2,6931,0.161
184,28,4179.89,25368.6,7187,0.161
184,29,4341.14,26347.3,7444,0.161
185,0,0.0,0.0,0,0.348
185,1,88.14,885.6,262,0.348
185,2,124.26,1248.5,524,0.348
185,3,182.94,1838.0,785,0.348
185,4,189.67,1905.8,1047,0.348
185,5,319.61,3211.3,1309,0.348
185,6,256.9,2581.2,1571,0.348
185,7,423.44,4254.6,1832,0.348
185,8,483.37,4856.7,2094,0.348
185,9,499.29,5016.6,2356,0.348
185,10,607.36,6102.5,2618,0.348
185,11,624.2,6271.7,2879,0.348
185,12,684.88,6881.4,3141,0.348
185,13,750.11,7536.8,3403,0.348
185,14,892.44,8966.9,3665,0.348
185,15,894.1,8983.5,3927,0.348
185,16,931.71,9361.4,4188,0.348
185,17,940.21,9446.8,4450,0.348
185,18,1028.82,10337.1,4712,0.348
185,19,1057.04,10620.7,4974,0.348
185,20,1163.01,11685.4,5235,0.348
185,21,1199.48,12051.9,5497,0.348
185,22,1218.45,12242.4,5759,0.348
185,23,1311.54,13177.7,6021,0.348
185,24,1340.54,13469.1,6283,0.348
185,25,1427.48,14342.6,6544,0.348
185,26,1454.08,14610.0,6806,0.348
185,27,1537.6,15449.1,7068,0.348
185,28,1616.21,16238.9,7330,0.348
185,29,1649.02,16568.6,7591,0.348
186,0,0.0,0.0,0,0.149
186,1,158.42,1896.5,231,0.149
186,2,325.56,3897.3,462,0.149
186,3,423.76,5072.7,693,0.149
186,4,617.11,7387.4,924,0.149
186,5,801.14,9590.4,1156,0.149
186,6,931.15,11146.7,1387,0.149
186,7,1068.0,12784.9,1618,0.149
186,8,1237.78,14817.4,1849,0.149
186,9,1384.49,16573.6,2080,0.149
186,10,1545.84,18505.2,2311,0.149
186,11,1614.84,19331.1,2542,0.149
186,12,1781.28,21323.5,2773,0.149
186,13,2010.35,24065.7,3005,0.149
186,14,2087.37,24987.7,3236,0.149
186,15,2296.9,27496.0,3467,0.149
186,16,2426.62,29048.8,3698,0.149
186,17,2559.62,30640.9,3929,0.149
186,18,2752.31,32947.7,4160,0.149
186,19,2900.18,34717.8,4391,0.149
186,20,3109.78,37226.9,4622,0.149
186,21,3180.05,38068.1,4853,0.149
186,22,3394.32,40633.1,5085,0.149
186,23,3514.02,42066.0,5316,0.149
186,24,3635.94,43525.5,5547,0.149
186,25,3832.07,45873.3,5778,0.149
186,26,3977.39,47612.9,6009,0.149
186,27,4113.81,49246.1,6240,0.149
186,28,4273.05,51152.3,6471,0.149
186,29,4399.47,52665.7,6702,0.149
187,0,0.0,0.0,0,0.244
187,1,151.99,1651.9,83,0.244
187,2,251.7,2735.5,167,0.244
187,3,385.23,4186.7,250,0.244
187,4,525.23,5708.3,333,0.244
187,5,654.01,7107.9,417,0.244
187,6,732.38,7959.6,500,0.244
187,7,943.05,10249.3,583,0.244
187,8,1037.31,11273.7,667,0.244
187,9,1156.8,12572.4,750,0.244
187,10,1305.02,14183.2,833,0.244
187,11,1428.4,15524.1,917,0.244
187,12,1573.52,17101.4,1000,0.244
187,13,1695.86,18431.0,1083,0.244
187,14,1830.47,19893.9,1167,0.244
187,15,1978.67,21504.6,1250,0.244
187,16,2093.86,22756.5,1333,0.244
187,17,2191.74,23820.3,1417,0.244
187,18,2292.08,24910.8,1500,0.244
187,19,2505.01,27225.0,1583,0.244
187,20,2577.06,28008.0,1667,0.244
187,21,2699.2,29335.5,1750,0.244
187,22,2790.5,30327.8,1833,0.244
187,23,2981.97,32408.7,1917,0.244
187,24,3105.49,33751.1,2000,0.244
187,25,3184.78,34612.8,2084,0.244
187,26,3373.04,36658.9,2167,0.244
187,27,3473.71,37753.0,2250,0.244
187,28,3698.57,40196.8,2334,0.244
187,29,3729.99,40538.3,2417,0.244
188,0,0.0,0.0,0,0.331
188,1,79.98,1065.9,204,0.331
188,2,250.77,3342.2,408,0.331
188,3,307.47,4097.9,613,0.331
188,4,403.13,5372.8,817,0.331
188,5,552.3,7360.9,1021,0.331
188,6,595.9,7942.0,1225,0.331
188,7,762.28,10159.5,1429,0.331
188,8,903.19,12037.5,1634,0.331
188,9,972.96,12967.4,1838,0.331
188,10,1081.32,14411.6,2042,0.331
188,11,1194.5,15920.1,2246,0.331
188,12,1325.91,17671.5,2451,0.331
188,13,1417.13,18887.3,2655,0.331
188,14,1500.25,19995.0,2859,0.331
188,15,1620.39,21596.2,3063,0.331
188,16,1672.91,22296.3,3267,0.331
188,17,1829.0,24376.5,3472,0.331
188,18,1881.76,25079.7,3676,0.331
188,19,2007.14,26750.7,3880,0.331
188,20,2031.89,27080.6,4084,0.331
188,21,2242.63,29889.3,4288,0.331
188,22,2317.49,30887.0,4493,0.331
188,23,2476.36,33004.3,4697,0.331
188,24,2560.95,34131.7,4901,0.331
188,25,2689.18,35840.8,5105,0.331
188,26,2729.17,36373.8,5309,0.331
188,27,2899.05,38637.9,5514,0.331
188,28,3037.29,40480.3,5718,0.331
188,29,3103.26,41359.5,5922,0.331
189,0,23.71,135.7,0,0.137
189,1,154.09,881.8,198,0.137
189,2,282.26,1615.3,397,0.137
189,3,469.84,2688.7,595,0.137
189,4,550.82,3152.2,793,0.137
189,5,732.47,4191.7,991,0.137
189,6,840.87,4812.1,1190,0.137
189,7,1021.89,5848.0,1388,0.137
189,8,1211.26,6931.7,1586,0.137
189,9,1356.16,7760.9,1784,0.137
189,10,1491.53,8535.6,1983,0.137
189,11,1644.11,9408.8,2181,0.137
189,12,1731.42,9908.5,2379,0.137
189,13,1925.82,11020.9,2578,0.137
189,14,2065.56,11820.6,2776,0.137
189,15,2215.23,12677.1,2974,0.137
189,16,2401.99,13745.9,3172,0.137
189,17,2507.19,14347.9,3371,0.137
189,18,2663.86,15244.5,3569,0.137
189,19,2768.39,15842.7,3767,0.137
189,20,2971.18,17003.2,3965,0.137
189,21,3096.37,17719.6,4164,0.137
189,22,3280.38,18772.7,4362,0.137
189,23,3398.47,19448.5,4560,0.137
189,24,3579.14,20482.4,4758,0.137
189,25,3720.66,21292.3,4957,0.137
189,26,3924.16,22456.9,5155,0.137
189,27,4037.92,23107.9,5353,0.137
189,28,4116.81,23559.3,5552,0.137
189,29,4283.05,24510.7,5750,0.137
190,0,1.66,19.7,0,0.343
190,1,64.41,767.0,169,0.343
190,2,95.57,1137.9,338,0.343
190,3,317.42,3779.5,506,0.343
190,4,390.85,4653.8,675,0.343
190,5,477.18,5681.8,844,0.343
190,6,535.64,6377.9,1013,0.343
190,7,659.0,7846.7,1181,0.343
190,8,717.35,8541.5,1350,0.343
190,9,836.94,9965.4,1519,0.343
190,10,895.48,10662.5,1688,0.343
190,11,1060.9,12632.2,1856,0.343
190,12,1060.62,12628.8,2025,0.343
190,13,1237.0,14729.0,2194,0.343
190,14,1293.51,15401.8,2363,0.343
190,15,1369.97,16312.2,2532,0.343
190,16,1481.97,17645.9,2700,0.343
190,17,1591.27,18947.3,2869,0.343
190,18,1702.59,20272.7,3038,0.343
190,19,1763.29,20995.5,3207,0.343
190,20,1819.48,21664.6,3375,0.343
190,21,1940.18,23101.8,3544,0.343
190,22,2085.33,24830.0,3713,0.343
190,23,2163.57,25761.6,3882,0.343
190,24,2242.71,26704.0,4050,0.343
190,25,2331.63,27762.7,4219,0.343
190,26,2421.05,28827.5,4388,0.343
190,27,2527.14,30090.7,4557,0.343
190,28,2570.99,30612.8,4725,0.343
190,29,2636.34,31391.0,4894,0.343
191,0,2.07,21.4,0,0.337
191,1,36.71,379.6,191,0.337
191,2,90.83,939.2,382,0.337
191,3,162.11,1676.3,574,0.337
191,4,319.52,3303.9,765,0.337
191,5,310.29,3208.4,956,0.337
191,6,378.3,3911.7,1147,0.337
191,7,392.01,4053.5,1338,0.337
191,8,434.61,4494.0,1530,0.337
191,9,526.59,5445.1,1721,0.337
191,10,655.55,6778.6,1912,0.337
191,11,683.67,7069.4,2103,0.337
191,12,752.84,7784.6,2294,0.337
191,13,818.28,8461.3,2486,0.337
191,14,839.63,8682.0,2677,0.337
191,15,960.25,9929.2,2868,0.337
191,16,960.86,9935.6,3059,0.337
191,17,1083.28,11201.4,3250,0.337
191,18,1115.6,11535.6,3442,0.337
191,19,1109.9,11476.7,3633,0.337
191,20,1202.37,12432.8,3824,0.337
191,21,1232.5,12744.4,4015,0.337
191,22,1382.19,14292.2,4206,0.337
191,23,1407.79,14556.9,4398,0.337
191,24,1402.92,14506.6,4589,0.337
191,25,1542.29,15947.7,4780,0.337
191,26,1576.14,16297.7,4971,0.337
191,27,1608.98,16637.3,5162,0.337
191,28,1765.07,18251.4,5354,0.337
191,29,1779.19,18397.4,5545,0.337
192,0,0.0,0.0,0,0.321
192,1,61.79,543.2,171,0.321
192,2,102.15,898.0,343,0.321
192,3,182.18,1601.7,514,0.321
192,4,333.64,2933.2,685,0.321
192,5,354.65,3117.9,857,0.321
192,6,443.3,3897.3,1028,0.321
192,7,455.08,4000.9,1199,0.321
192,8,550.64,4841.0,1371,0.321
192,9,682.25,5998.1,1542,0.321
192,10,749.06,6585.4,1713,0.321
192,11,864.1,7596.8,1885,0.321
192,12,925.56,8137.2,2056,0.321
192,13,952.12,8370.7,2227,0.321
192,14,1047.01,9204.9,2399,0.321
192,15,1097.09,9645.2,2570,0.321
192,16,1242.01,10919.3,2741,0.321
192,17,1288.61,11328.9,2913,0.321
192,18,1333.0,11719.2,3084,0.321
192,19,1407.69,12375.9,3255,0.321
192,20,1518.8,13352.7,3427,0.321
192,21,1566.62,13773.1,3598,0.321
192,22,1669.76,14679.9,3769,0.321
192,23,1630.96,14338.8,3941,0.321
192,24,1784.38,15687.6,4112,0.321
192,25,1828.86,16078.6,4283,0.321
192,26,1970.78,17326.4,4455,0.321
192,27,2038.26,17919.6,4626,0.321
192,28,2066.62,18168.9,4797,0.321
192,29,2185.48,19213.9,4969,0.321
193,0,53.49,449.5,0,0.154
193,1,106.39,894.0,196,0.154
193,2,282.48,2373.6,393,0.154
193,3,311.54,2617.8,589,0.154
193,4,410.21,3446.9,786,0.154
193,5,546.78,4594.4,982,0.154
193,6,614.35,5162.2,1179,0.154
193,7,731.68,6148.2,1375,0.154
193,8,875.57,7357.2,1572,0.154
193,9,938.02,7882.0,1768,0.154
193,10,990.76,8325.1,1965,0.154
193,11,1156.79,9720.2,2161,0.154
193,12,1229.04,10327.3,2358,0.154
193,13,1380.05,11596.2,2554,0.154
193,14,1479.13,12428.8,2751,0.154
193,15,1606.55,13499.4,2947,0.154
193,16,1693.79,14232.5,3144,0.154
193,17,1803.44,15153.8,3340,0.154
193,18,1854.82,15585.6,3537,0.154
193,19,2003.17,16832.1,3733,0.154
193,20,2142.26,18000.9,3930,0.154
193,21,2166.71,18206.3,4126,0.154
193,22,2345.52,19708.9,4323,0.154
193,23,2379.21,19991.9,4519,0.154
193,24,2474.29,20790.9,4716,0.154
193,25,2612.9,21955.5,4912,0.154
193,26,2729.65,22936.6,5109,0.154
193,27,2839.69,23861.2,5305,0.154
193,28,2887.64,24264.1,5502,0.154
193,29,3033.69,25491.4,5698,0.154
194,0,0.0,0.0,0,0.259
194,1,63.1,707.3,248,0.259
194,2,187.68,2103.5,495,0.259
194,3,300.78,3371.3,743,0.259
194,4,446.73,5007.1,991,0.259
194,5,573.42,6427.0,1239,0.259
194,6,602.42,6752.1,1486,0.259
194,7,764.95,8573.8,1734,0.259
194,8,826.86,9267.7,1982,0.259
194,9,988.8,11082.8,2229,0.259
194,10,1059.02,11869.8,2477,0.259
194,11,1153.93,12933.6,2725,0.259
194,12,1317.23,14763.9,2972,0.259
194,13,1383.4,15505.6,3220,0.259
194,14,1499.3,16804.6,3468,0.259
194,15,1549.95,17372.3,3716,0.259
194,16,1752.71,19645.0,3963,0.259
194,17,1856.71,20810.6,4211,0.259
194,18,1940.02,21744.4,4459,0.259
194,19,2001.8,22436.8,4706,0.259
194,20,2191.68,24565.0,4954,0.259
194,21,2243.18,25142.3,5202,0.259
194,22,2357.33,26421.8,5450,0.259
194,23,2548.07,28559.6,5697,0.259
194,24,2565.37,28753.5,5945,0.259
194,25,2716.51,30447.5,6193,0.259
194,26,2818.88,31594.9,6440,0.259
194,27,2921.49,32745.0,6688,0.259
194,28,3026.01,33916.5,6936,0.259
194,29,3136.61,35156.2,7184,0.259
195,0,8.16,113.5,0,0.29
195,1,144.04,2003.6,41,0.29
195,2,336.53,4681.2,82,0.29
195,3,397.41,5528.0,123,0.29
195,4,613.03,8527.3,163,0.29
195,5,752.66,10469.4,204,0.29
195,6,894.54,12443.0,245,0.29
195,7,1052.69,14642.9,286,0.29
195,8,1162.0,16163.4,327,0.29
195,9,1254.31,17447.4,368,0.29
195,10,1453.8,20222.4,409,0.29
195,11,1571.84,21864.2,450,0.29
195,12,1725.21,23997.6,490,0.29
195,13,1855.49,25809.8,531,0.29
195,14,2024.04,28154.3,572,0.29
195,15,2166.06,30129.8,613,0.29
195,16,2258.23,31411.9,654,0.29
195,17,2496.16,34721.5,695,0.29
195,18,2687.36,37381.1,736,0.29
195,19,2784.54,38732.8,777,0.29
195,20,2905.86,40420.4,817,0.29
195,21,3055.9,42507.5,858,0.29
195,22,3190.51,44379.9,899,0.29
195,23,3351.44,46618.4,940,0.29
195,24,3493.23,48590.6,981,0.29
195,25,3614.7,50280.3,1022,0.29
195,26,3836.02,53358.8,1063,0.29
195,27,3886.51,54061.2,1104,0.29
195,28,4098.28,57006.8,1144,0.29
195,29,4219.29,58690.1,1185,0.29
196,0,57.02,568.1,0,0.347
196,1,153.86,1532.7,259,0.347
196,2,276.47,2754.2,519,0.347
196,3,423.47,4218.5,778,0.347
196,4,575.74,5735.3,1037,0.347
196,5,683.89,6812.8,1297,0.347
196,6,838.8,8356.0,1556,0.347
196,7,951.9,9482.6,1815,0.347
196,8,1121.39,11171.0,2075,0.347
196,9,1295.53,12905.8,2334,0.347
196,10,1445.35,14398.3,2594,0.347
196,11,1520.6,15147.9,2853,0.347
196,12,1719.5,17129.3,3112,0.347
196,13,1884.16,18769.5,3372,0.347
196,14,2006.0,19983.3,3631,0.347
196,15,2135.51,21273.4,3890,0.347
196,16,2285.79,22770.5,4150,0.347
196,17,2425.57,24162.9,4409,0.347
196,18,2566.33,25565.1,4668,0.347
196,19,2734.28,27238.2,4928,0.347
196,20,2941.93,29306.8,5187,0.347
196,21,2994.02,29825.7,5446,0.347
196,22,3150.42,31383.8,5706,0.347
196,23,3302.05,32894.2,5965,0.347
196,24,3426.62,34135.1,6225,0.347
196,25,3623.82,36099.6,6484,0.347
196,26,3663.38,36493.7,6743,0.347
196,27,3862.21,38474.4,7003,0.347
196,28,4046.33,40308.5,7262,0.347
196,29,4156.59,41406.9,7521,0.347
197,0,0.0,0.0,0,0.145
197,1,127.89,1694.2,50,0.145
197,2,256.53,3398.3,100,0.145
197,3,350.33,4640.9,150,0.145
197,4,434.65,5757.9,199,0.145
197,5,587.04,7776.7,249,0.145
197,6,675.97,8954.7,299,0.145
197,7,825.05,10929.7,349,0.145
197,8,961.87,12742.1,399,0.145
197,9,953.87,12636.2,449,0.145
197,10,1150.04,15234.9,498,0.145
197,11,1209.31,16020.0,548,0.145
197,12,1449.31,19199.3,598,0.145
197,13,1476.68,19562.0,648,0.145
197,14,1627.79,21563.7,698,0.145
197,15,1719.01,22772.1,748,0.145
197,16,1810.65,23986.1,797,0.145
197,17,1921.75,25457.9,847,0.145
197,18,2111.65,27973.6,897,0.145
197,19,2207.43,29242.4,947,0.145
197,20,2351.73,31153.9,997,0.145
197,21,2409.76,31922.6,1047,0.145
197,22,2531.41,33534.1,1096,0.145
197,23,2629.42,34832.6,1146,0.145
197,24,2743.5,36343.7,1196,0.145
