scenario_id,step,u_displacement,K_stiffness,G_ratio,f_over_f0
175,18,0.300307,1.367252,0.493216,0.643609
175,19,0.33401,1.271388,0.461383,0.625906
175,20,0.36698,1.221466,0.433462,0.597264
175,21,0.391036,1.175246,0.414855,0.590678
175,22,0.418443,1.115731,0.395268,0.579466
175,23,0.475248,1.011095,0.359398,0.542141
175,24,0.484327,0.986151,0.354187,0.543684
175,25,0.550314,0.888154,0.319959,0.516268
175,26,0.579291,0.870963,0.306712,0.506116
175,27,0.6386,0.79722,0.282416,0.482993
175,28,0.658398,0.775371,0.275051,0.483086
175,29,0.738026,0.69249,0.24859,0.463237
176,0,0.0,4.779767,1.0,1.0
176,1,0.004692,4.806895,0.995509,0.990844
176,2,0.010488,4.78348,0.988294,0.97807
176,3,0.01633,4.723298,0.980247,0.960272
176,4,0.019185,4.776197,0.976134,0.951243
176,5,0.024961,4.642946,0.967557,0.942491
176,6,0.03163,4.680025,0.957352,0.939228
176,7,0.034054,4.612355,0.953583,0.930191
176,8,0.040724,4.556711,0.943102,0.929495
176,9,0.050311,4.519973,0.927857,0.897818
176,10,0.051705,4.439585,0.925631,0.905691
176,11,0.059986,4.389057,0.912388,0.897872
176,12,0.063716,4.321252,0.906426,0.894501
176,13,0.069309,4.372234,0.897505,0.883226
176,14,0.076114,4.293904,0.886695,0.876648
176,15,0.08243,4.277867,0.876722,0.868898
176,16,0.086825,4.206728,0.869825,0.864693
176,17,0.096319,4.172413,0.855066,0.852835
176,18,0.0997,4.071106,0.849858,0.859673
176,19,0.106416,4.092262,0.839602,0.845354
176,20,0.115161,3.972793,0.826425,0.835717
176,21,0.119544,3.957266,0.8199,0.826512
176,22,0.127529,3.928904,0.808158,0.821119
176,23,0.133662,3.947381,0.799267,0.825172
176,24,0.142954,3.82473,0.786014,0.79758
176,25,0.15559,3.742626,0.768422,0.800403
176,26,0.159073,3.665634,0.763661,0.796343
176,27,0.171494,3.610943,0.746992,0.790096
176,28,0.180705,3.543734,0.734944,0.782164
176,29,0.184586,3.572614,0.729948,0.785236
177,0,0.0,1.352424,1.0,0.989968
177,1,0.018998,1.331573,0.970256,0.970094
177,2,0.04391,1.233431,0.922694,0.946488
177,3,0.060414,1.223069,0.890576,0.929355
177,4,0.091427,1.117076,0.831942,0.891205
177,5,0.114276,1.080657,0.79113,0.867673
177,6,0.165032,0.952024,0.70904,0.812833
177,7,0.191191,0.914861,0.671322,0.790113
177,8,0.237247,0.820738,0.611869,0.759306
177,9,0.270605,0.785187,0.573783,0.729259
177,10,0.31678,0.71985,0.527035,0.693496
177,11,0.380747,0.63532,0.471913,0.656495
177,12,0.417958,0.605027,0.444144,0.640986
177,13,0.478977,0.552671,0.404226,0.611002
177,14,0.559268,0.483548,0.360347,0.566766
177,15,0.61667,0.447407,0.333787,0.55031
177,16,0.754487,0.378233,0.282286,0.503777
177,17,0.790817,0.362583,0.270994,0.493001
177,18,0.89321,0.325728,0.243112,0.47334
177,19,1.012302,0.296009,0.216551,0.438887
177,20,1.064069,0.281338,0.206569,0.426515
177,21,1.214192,0.242073,0.181814,0.398705
177,22,1.311797,0.22694,0.168417,0.386348
177,23,1.375315,0.215024,0.160619,0.374444
177,24,1.53773,0.195853,0.14337,0.352533
177,25,1.727159,0.17135,0.127085,0.331344
177,26,1.860691,0.15668,0.117497,0.318736
177,27,2.064816,0.142659,0.105151,0.30138
177,28,2.118619,0.13937,0.102282,0.303104
177,29,2.263532,0.127734,0.095218,0.3
178,0,0.001289,4.929857,0.999187,0.99167
178,1,0.003799,4.887785,0.997033,0.986891
178,2,0.005107,4.987348,0.995774,0.986297
178,3,0.005887,4.900962,0.994991,0.973095
178,4,0.009467,4.867932,0.991177,0.966585
178,5,0.01433,4.8731,0.985573,0.958855
178,6,0.012228,4.877681,0.988044,0.947548
178,7,0.012532,4.91972,0.987691,0.955493
178,8,0.015333,4.928876,0.984372,0.950421
178,9,0.018754,4.908279,0.980185,0.945709
178,10,0.018378,4.832724,0.980651,0.951335
178,11,0.022455,4.840597,0.975521,0.927436
178,12,0.024529,4.884333,0.972857,0.922784
178,13,0.027794,4.864821,0.968603,0.929722
178,14,0.030447,4.73251,0.965101,0.920848
178,15,0.031261,4.797217,0.964019,0.915033
178,16,0.029588,4.800185,0.966239,0.917755
178,17,0.035489,4.784845,0.958349,0.911189
178,18,0.037267,4.787837,0.955944,0.919924
178,19,0.039501,4.664925,0.952906,0.920452
178,20,0.038713,4.686713,0.953979,0.900231
178,21,0.041456,4.743447,0.950234,0.898252
178,22,0.043645,4.692868,0.947232,0.899574
178,23,0.045742,4.567604,0.944346,0.898089
178,24,0.050485,4.561896,0.937785,0.893544
178,25,0.050257,4.67151,0.938102,0.895799
178,26,0.056706,4.634982,0.929137,0.889705
178,27,0.056622,4.534953,0.929253,0.884564
178,28,0.059514,4.627353,0.925221,0.883761
178,29,0.058751,4.573275,0.926286,0.896884
179,0,0.0,2.737204,1.0,0.996382
179,1,0.006209,2.722322,0.98994,0.981905
179,2,0.010104,2.682768,0.9821,0.965428
179,3,0.017051,2.657678,0.966974,0.955884
179,4,0.023913,2.581499,0.95125,0.948795
179,5,0.029384,2.593265,0.93842,0.934261
179,6,0.039782,2.54179,0.913749,0.917551
179,7,0.043422,2.469311,0.905101,0.89874
179,8,0.049203,2.465596,0.89141,0.887313
179,9,0.056253,2.399916,0.874851,0.886742
179,10,0.061381,2.402381,0.862932,0.875225
179,11,0.068084,2.289624,0.847546,0.859797
179,12,0.072223,2.334438,0.838168,0.856957
179,13,0.081669,2.21874,0.817152,0.833413
179,14,0.089346,2.209092,0.80049,0.82247
179,15,0.095932,2.159656,0.786509,0.811032
179,16,0.09955,2.14641,0.778954,0.814962
179,17,0.110494,2.060509,0.756654,0.800857
179,18,0.111294,2.122759,0.755056,0.794336
179,19,0.12284,1.999636,0.732494,0.780237
179,20,0.128688,1.970974,0.721418,0.789055
179,21,0.13304,2.008094,0.713326,0.770264
179,22,0.14786,1.905254,0.686726,0.762794
179,23,0.154791,1.842687,0.674781,0.747794
179,24,0.160846,1.835556,0.664595,0.739547
179,25,0.165372,1.813001,0.657132,0.744243
179,26,0.180516,1.721183,0.633065,0.726893
179,27,0.187121,1.709808,0.622992,0.716606
179,28,0.19401,1.6941,0.61275,0.715706
179,29,0.202164,1.682998,0.600963,0.715504
180,0,0.0,4.074106,1.0,0.990748
180,1,0.007733,4.033399,0.989263,0.985585
180,2,0.015514,3.949691,0.975584,0.969077
180,3,0.021333,3.980551,0.96462,0.95563
180,4,0.029866,3.904216,0.947937,0.943106
180,5,0.038528,3.828598,0.930619,0.943014
180,6,0.049123,3.715611,0.909267,0.911847
180,7,0.057274,3.586303,0.892878,0.912238
180,8,0.062947,3.637414,0.881547,0.896519
180,9,0.075388,3.500188,0.857016,0.894628
180,10,0.088293,3.386302,0.832175,0.868693
180,11,0.096802,3.346458,0.816185,0.857344
180,12,0.10832,3.252629,0.795076,0.854476
180,13,0.122094,3.112146,0.770682,0.836509
180,14,0.137259,3.030847,0.744914,0.818577
180,15,0.151333,2.891055,0.722025,0.806296
180,16,0.163856,2.869851,0.702478,0.784626
180,17,0.178888,2.81258,0.680006,0.77978
180,18,0.194225,2.638232,0.658156,0.761616
180,19,0.209262,2.606522,0.637749,0.751612
180,20,0.231827,2.502061,0.608907,0.734306
180,21,0.256064,2.387406,0.580152,0.70871
180,22,0.275539,2.263042,0.558589,0.703187
180,23,0.307195,2.124213,0.526209,0.67769
180,24,0.317588,2.094848,0.516246,0.665878
180,25,0.342778,2.037757,0.493353,0.655852
180,26,0.376541,1.866501,0.465226,0.637447
180,27,0.396539,1.813734,0.449815,0.629206
180,28,0.440228,1.702474,0.41901,0.592191
180,29,0.462517,1.635608,0.404654,0.59549
181,0,0.0,2.455516,1.0,0.994299
181,1,0.007204,2.460626,0.987692,0.98286
181,2,0.01187,2.373126,0.977815,0.963597
181,3,0.012531,2.394958,0.976361,0.951366
181,4,0.021928,2.345205,0.954757,0.933063
181,5,0.02615,2.312933,0.944702,0.921275
181,6,0.036608,2.222928,0.919414,0.904603
181,7,0.036932,2.24225,0.918627,0.888824
181,8,0.040552,2.220861,0.909837,0.881168
181,9,0.043593,2.230975,0.90246,0.880678
181,10,0.048825,2.195036,0.889814,0.860225
181,11,0.054517,2.118908,0.876155,0.852934
181,12,0.06475,2.084782,0.851964,0.829281
181,13,0.066727,2.071146,0.847354,0.820146
181,14,0.07158,2.094151,0.836136,0.814872
181,15,0.080518,2.010054,0.815861,0.802951
181,16,0.076949,2.002127,0.823896,0.812705
181,17,0.091175,1.931419,0.792391,0.795484
181,18,0.092833,1.93041,0.788811,0.77588
181,19,0.09861,1.914388,0.776489,0.773835
181,20,0.100897,1.904854,0.771679,0.776056
181,21,0.106855,1.869043,0.759321,0.764531
181,22,0.115545,1.818346,0.741762,0.761303
181,23,0.126783,1.765957,0.719859,0.745674
181,24,0.128432,1.758383,0.716721,0.738011
181,25,0.136507,1.692856,0.701632,0.729323
181,26,0.136514,1.722498,0.701619,0.729381
181,27,0.141953,1.689409,0.691712,0.718349
181,28,0.148151,1.644457,0.680671,0.721185
181,29,0.148815,1.709586,0.679503,0.719168
182,0,0.0,4.153898,1.0,0.991047
182,1,0.001135,4.13864,0.999297,0.984105
182,2,0.003592,4.114106,0.997205,0.971751
182,3,0.0063,4.148427,0.994529,0.973561
182,4,0.009077,4.058275,0.991546,0.966044
182,5,0.011573,4.081481,0.988717,0.969584
182,6,0.013251,4.047243,0.986753,0.94926
182,7,0.014398,4.109929,0.985385,0.947757
182,8,0.014862,4.044455,0.984826,0.940726
182,9,0.018778,4.102914,0.980008,0.942357
182,10,0.020774,4.043774,0.97749,0.931222
182,11,0.024994,4.056453,0.972053,0.941064
182,12,0.028241,4.023624,0.967784,0.936598
182,13,0.030385,4.03811,0.964931,0.927626
182,14,0.033212,3.942838,0.961133,0.919785
182,15,0.033619,4.013808,0.960584,0.915661
182,16,0.036295,3.888938,0.956953,0.916452
182,17,0.037664,3.956717,0.955084,0.921299
182,18,0.039358,3.923868,0.952765,0.912185
182,19,0.046415,3.850191,0.943017,0.919711
182,20,0.047308,3.86505,0.941775,0.916513
182,21,0.048206,3.86977,0.940525,0.907253
182,22,0.051399,3.868662,0.936072,0.90236
182,23,0.053855,3.841784,0.932636,0.899461
182,24,0.05874,3.836765,0.925789,0.906668
182,25,0.064139,3.77073,0.918205,0.890507
182,26,0.064534,3.781874,0.91765,0.89828
182,27,0.062873,3.798646,0.919984,0.894245
182,28,0.070183,3.773993,0.909714,0.892578
182,29,0.073602,3.779067,0.904915,0.882058
183,0,0.0,5.797064,1.0,0.9942
183,1,0.004297,5.741085,0.996431,0.986793
183,2,0.010228,5.714788,0.989963,0.973948
183,3,0.015079,5.674259,0.984103,0.974159
183,4,0.020239,5.601112,0.977522,0.955305
183,5,0.025798,5.626633,0.970149,0.94741
183,6,0.030588,5.488266,0.963626,0.949079
183,7,0.036944,5.375754,0.954795,0.939735
183,8,0.045476,5.362361,0.942728,0.932003
183,9,0.049566,5.460775,0.936886,0.908174
183,10,0.057958,5.300237,0.924834,0.909755
183,11,0.066119,5.262769,0.91308,0.900646
183,12,0.073262,5.175077,0.902801,0.889707
183,13,0.082094,5.145244,0.890137,0.885335
183,14,0.086992,5.079931,0.88315,0.87653
183,15,0.099223,4.973475,0.865848,0.868767
183,16,0.109222,4.926727,0.851892,0.87611
183,17,0.125257,4.748222,0.829931,0.848122
183,18,0.13375,4.722405,0.818529,0.840878
183,19,0.14565,4.606652,0.802839,0.834114
183,20,0.161707,4.491355,0.782218,0.818648
183,21,0.175739,4.359669,0.764728,0.802426
183,22,0.195332,4.250913,0.741148,0.786108
183,23,0.208969,4.146515,0.72531,0.785254
183,24,0.221578,4.133487,0.711083,0.775458
183,25,0.242498,3.889964,0.688344,0.753754
183,26,0.252113,3.933226,0.678246,0.765813
183,27,0.281884,3.661696,0.648348,0.740663
183,28,0.293321,3.683404,0.637391,0.74045
183,29,0.331089,3.438009,0.603176,0.701969
184,0,0.0,1.671821,1.0,1.0
184,1,0.014482,1.620078,0.975722,0.968852
184,2,0.036429,1.523894,0.930001,0.946137
184,3,0.050438,1.516341,0.89991,0.916994
184,4,0.06862,1.44309,0.861383,0.89113
184,5,0.091009,1.362972,0.815774,0.860684
184,6,0.104728,1.303399,0.789097,0.835722
184,7,0.124236,1.261891,0.752968,0.810057
184,8,0.158265,1.140685,0.695085,0.774728
184,9,0.173368,1.091314,0.671423,0.752214
184,10,0.187668,1.063861,0.650109,0.740565
184,11,0.211683,1.01554,0.61657,0.716955
184,12,0.233976,0.969781,0.587797,0.693195
184,13,0.256571,0.928154,0.560758,0.683146
184,14,0.273369,0.897401,0.541936,0.667249
184,15,0.302108,0.845694,0.512044,0.647739
184,16,0.317018,0.809697,0.497594,0.638691
184,17,0.340403,0.79326,0.47626,0.618774
184,18,0.371908,0.745865,0.449856,0.596569
184,19,0.401629,0.705145,0.427145,0.58597
184,20,0.414258,0.704735,0.41808,0.562529
184,21,0.456475,0.646846,0.390047,0.555851
184,22,0.478409,0.626652,0.376734,0.549869
184,23,0.507999,0.603196,0.35998,0.538134
184,24,0.557934,0.547767,0.334486,0.509988
184,25,0.58781,0.533012,0.320699,0.490227
184,26,0.602267,0.526771,0.314381,0.482891
184,27,0.643654,0.494032,0.29745,0.485304
184,28,0.69224,0.458636,0.27953,0.465059
184,29,0.728662,0.442229,0.267307,0.466425
185,0,0.0,5.420484,1.0,0.981383
185,1,0.003322,5.280177,0.996961,0.98103
185,2,0.004665,5.312738,0.99544,0.979768
185,3,0.006636,5.478719,0.993056,0.965736
185,4,0.006989,5.396319,0.992613,0.950413
185,5,0.011633,5.416234,0.98647,0.96437
185,6,0.009404,5.399761,0.989487,0.955183
185,7,0.015545,5.328098,0.980949,0.937722
185,8,0.017963,5.271763,0.977422,0.937071
185,9,0.018429,5.304524,0.976733,0.933435
185,10,0.022223,5.329771,0.971043,0.926472
185,11,0.02302,5.29035,0.96983,0.912794
185,12,0.025484,5.235288,0.966048,0.916918
185,13,0.028093,5.195677,0.961996,0.918274
185,14,0.03337,5.185365,0.95368,0.907702
185,15,0.033782,5.128677,0.953024,0.904342
185,16,0.034911,5.172034,0.951226,0.89703
185,17,0.035638,5.10423,0.950066,0.893206
185,18,0.038968,5.093131,0.944727,0.885625
185,19,0.040504,5.04545,0.942254,0.894557
185,20,0.044507,5.040576,0.935785,0.8857
185,21,0.045851,5.016519,0.933607,0.877705
185,22,0.045718,5.137699,0.933822,0.888224
185,23,0.050499,4.965371,0.926053,0.875782
185,24,0.051142,5.02378,0.925006,0.873936
185,25,0.055746,4.916954,0.917508,0.871463
185,26,0.056358,4.960881,0.91651,0.8717
185,27,0.059826,4.942283,0.910861,0.871559
185,28,0.064274,4.798337,0.903623,0.860597
185,29,0.066009,4.805458,0.900803,0.868409
186,0,0.0,3.817228,1.0,0.994527
186,1,0.008345,3.772639,0.99181,0.980648
186,2,0.016872,3.784517,0.981141,0.97275
186,3,0.021965,3.764076,0.974299,0.964404
186,4,0.032615,3.657983,0.959333,0.955638
186,5,0.041929,3.649658,0.945799,0.953191
186,6,0.049284,3.588051,0.934954,0.935216
186,7,0.056657,3.557607,0.924009,0.930129
186,8,0.066153,3.484658,0.909879,0.916005
186,9,0.07418,3.477625,0.897958,0.914025
186,10,0.082329,3.470149,0.885913,0.904786
186,11,0.087037,3.413886,0.878992,0.904665
186,12,0.096597,3.380365,0.865047,0.885212
186,13,0.114724,3.188512,0.839092,0.878121
186,14,0.117965,3.194554,0.834528,0.877403
186,15,0.13182,3.159929,0.815296,0.857692
186,16,0.139382,3.149292,0.805003,0.85286
186,17,0.150096,3.067097,0.790675,0.846271
186,18,0.167614,2.929158,0.767907,0.830548
186,19,0.17817,2.895561,0.754589,0.824789
186,20,0.193748,2.844041,0.735489,0.816406
186,21,0.201429,2.79462,0.726314,0.806395
186,22,0.219548,2.696509,0.705295,0.79441
186,23,0.231803,2.657578,0.691567,0.788053
186,24,0.24395,2.61397,0.678343,0.776589
186,25,0.266006,2.498039,0.655273,0.763249
186,26,0.275276,2.513934,0.645929,0.754541
186,27,0.295615,2.402513,0.626131,0.747069
186,28,0.313046,2.348873,0.609903,0.739217
186,29,0.324281,2.33553,0.59979,0.729633
187,0,0.0,1.367326,1.0,0.985472
187,1,0.021967,1.33985,0.969179,0.969331
187,2,0.037084,1.278717,0.94374,0.954384
187,3,0.055831,1.252925,0.911242,0.932308
187,4,0.076479,1.208769,0.875585,0.921044
187,5,0.097451,1.140856,0.8403,0.884916
187,6,0.108998,1.122566,0.821433,0.874598
187,7,0.141344,1.05393,0.771049,0.849741
187,8,0.156041,1.028138,0.749422,0.828209
187,9,0.175708,0.992775,0.721736,0.823612
187,10,0.202098,0.93168,0.686795,0.792471
187,11,0.223141,0.903948,0.660677,0.778147
187,12,0.246612,0.880776,0.633277,0.758085
187,13,0.269434,0.841536,0.608281,0.746606
187,14,0.295905,0.801978,0.581184,0.718467
187,15,0.334224,0.745032,0.545252,0.708138
187,16,0.350604,0.74241,0.530983,0.691594
187,17,0.377733,0.70355,0.508663,0.677824
187,18,0.402744,0.6703,0.489431,0.657639
187,19,0.455531,0.621024,0.452623,0.637006
187,20,0.477058,0.598161,0.438935,0.620253
187,21,0.508252,0.577686,0.420312,0.617103
187,22,0.537889,0.556146,0.403837,0.592136
187,23,0.589625,0.520595,0.37761,0.579375
187,24,0.632707,0.489143,0.357937,0.561099
187,25,0.673718,0.459703,0.340808,0.541173
187,26,0.723212,0.441845,0.321963,0.528732
187,27,0.764166,0.424239,0.307706,0.523669
187,28,0.856556,0.378661,0.279322,0.492177
187,29,0.865075,0.378794,0.276938,0.490991
188,0,0.0,2.620991,1.0,0.992418
188,1,0.006245,2.536976,0.992879,0.983758
188,2,0.019515,2.508362,0.972626,0.964836
188,3,0.023537,2.535406,0.965958,0.95133
188,4,0.031358,2.467671,0.95263,0.940463
188,5,0.043476,2.396332,0.931449,0.92371
188,6,0.046838,2.393493,0.925517,0.910275
188,7,0.060133,2.352172,0.902025,0.900094
188,8,0.072611,2.271646,0.88013,0.878112
188,9,0.077883,2.266043,0.870968,0.878725
188,10,0.088052,2.212582,0.853496,0.864048
188,11,0.098805,2.167313,0.83535,0.840079
188,12,0.110464,2.124649,0.816104,0.843429
188,13,0.121024,2.060589,0.799089,0.824715
188,14,0.130507,2.008919,0.784162,0.814022
188,15,0.141167,1.99515,0.767789,0.81151
188,16,0.148555,1.95445,0.756696,0.798512
188,17,0.167686,1.876825,0.728947,0.786081
188,18,0.171415,1.881558,0.723701,0.774711
188,19,0.18609,1.842867,0.703563,0.770053
188,20,0.192556,1.794554,0.694944,0.761499
188,21,0.221591,1.702165,0.658092,0.740993
188,22,0.234004,1.643913,0.643226,0.728901
188,23,0.257086,1.591993,0.616923,0.721882
188,24,0.270128,1.562456,0.602795,0.714419
188,25,0.2917,1.501102,0.580525,0.680217
188,26,0.300797,1.472781,0.571525,0.689741
188,27,0.327752,1.422737,0.546142,0.663644
188,28,0.359815,1.341164,0.518265,0.653983
188,29,0.356952,1.381436,0.520658,0.643565
189,0,0.001172,4.05055,0.998765,0.98399
189,1,0.007825,3.889054,0.988073,0.962679
189,2,0.014107,3.906498,0.9761,0.949935
189,3,0.023083,3.896418,0.957659,0.932206
189,4,0.027503,3.813092,0.948267,0.918415
189,5,0.036593,3.736467,0.928631,0.902225
189,6,0.042228,3.662718,0.916367,0.891605
189,7,0.051332,3.611264,0.896571,0.876868
189,8,0.060623,3.554377,0.876541,0.864396
189,9,0.068154,3.496065,0.860513,0.859297
189,10,0.075712,3.383627,0.844666,0.833789
189,11,0.082559,3.388393,0.830539,0.828229
189,12,0.089017,3.268884,0.817438,0.820925
189,13,0.099,3.242259,0.797628,0.800791
189,14,0.106109,3.183107,0.783863,0.783422
189,15,0.116671,3.062928,0.763948,0.772472
189,16,0.127834,2.977792,0.743607,0.758051
189,17,0.13208,2.990333,0.736059,0.770631
189,18,0.143184,2.884818,0.716815,0.754455
189,19,0.149384,2.853374,0.706378,0.74778
189,20,0.161776,2.796076,0.686158,0.736805
189,21,0.170023,2.737475,0.67317,0.721105
189,22,0.185098,2.607995,0.650359,0.721959
189,23,0.193139,2.583398,0.638667,0.704547
189,24,0.20704,2.482601,0.619207,0.691011
189,25,0.215986,2.478678,0.607168,0.689126
189,26,0.231515,2.412708,0.587128,0.674283
189,27,0.247084,2.279657,0.568075,0.666368
189,28,0.251102,2.279132,0.56332,0.663483
189,29,0.262427,2.24741,0.550258,0.645902
190,0,0.000209,1.591772,0.999818,0.99682
190,1,0.008045,1.577668,0.985665,0.970481
190,2,0.01197,1.556037,0.977105,0.949219
190,3,0.040461,1.430326,0.908227,0.915878
190,4,0.049198,1.413032,0.886709,0.895339
190,5,0.059156,1.388326,0.862519,0.858533
190,6,0.067682,1.344746,0.842215,0.845968
190,7,0.081514,1.3106,0.810253,0.826075
190,8,0.092215,1.229592,0.786446,0.807506
190,9,0.105779,1.210245,0.757487,0.79494
190,10,0.114073,1.170937,0.740461,0.766305
190,11,0.135521,1.102537,0.698808,0.741821
190,12,0.131873,1.138161,0.705654,0.744441
190,13,0.158435,1.044571,0.657948,0.709751
190,14,0.165431,1.024903,0.646186,0.699282
190,15,0.173089,1.01207,0.633675,0.688157
190,16,0.194272,0.935944,0.60096,0.670842
190,17,0.201273,0.95299,0.59073,0.660606
190,18,0.214727,0.927507,0.571833,0.65159
190,19,0.22497,0.89643,0.558091,0.639645
190,20,0.234366,0.872554,0.545949,0.614364
190,21,0.25336,0.830144,0.522685,0.604547
190,22,0.275408,0.783609,0.497668,0.594531
190,23,0.280993,0.791885,0.491646,0.59725
190,24,0.296483,0.763885,0.475567,0.577905
190,25,0.308563,0.741273,0.463631,0.574407
190,26,0.323101,0.718522,0.449924,0.565607
190,27,0.337578,0.697562,0.436942,0.556719
190,28,0.347741,0.677981,0.428206,0.545236
190,29,0.350482,0.694853,0.425902,0.539425
191,0,0.000114,3.653796,0.999955,0.981646
191,1,0.002023,3.643575,0.99857,0.997759
191,2,0.004901,3.69021,0.995876,0.979357
191,3,0.008885,3.632643,0.991616,0.980139
191,4,0.01732,3.595999,0.981513,0.958546
191,5,0.016736,3.65028,0.982245,0.965927
191,6,0.020591,3.605708,0.977343,0.951969
191,7,0.02122,3.604526,0.97653,0.951157
191,8,0.024172,3.513742,0.972668,0.945861
191,9,0.028672,3.556445,0.96666,0.937876
191,10,0.036269,3.468954,0.956273,0.930909
191,11,0.037613,3.481455,0.95441,0.932059
191,12,0.041433,3.483959,0.949084,0.925146
191,13,0.044908,3.45872,0.944205,0.925172
191,14,0.045773,3.478115,0.942987,0.917921
191,15,0.052364,3.447707,0.933663,0.920463
191,16,0.052457,3.449781,0.93353,0.913146
191,17,0.060757,3.332178,0.921721,0.916783
191,18,0.060444,3.459054,0.922167,0.907951
191,19,0.061311,3.373857,0.920931,0.906463
191,20,0.066033,3.390656,0.914201,0.910971
191,21,0.070411,3.243503,0.907961,0.896679
191,22,0.077321,3.282414,0.898134,0.891448
191,23,0.08005,3.229091,0.894262,0.887933
191,24,0.079237,3.252922,0.895415,0.892686
191,25,0.086983,3.242679,0.88446,0.881729
191,26,0.089242,3.218572,0.881279,0.887286
