scenario_id,step,Su_kPa,G0_kPa,void_ratio,OCR
173,19,44.98,35588.2,0.845,7.04
173,20,43.69,35588.2,0.845,7.04
173,21,43.68,35588.2,0.845,7.04
173,22,42.98,35588.2,0.845,7.04
173,23,42.97,35588.2,0.845,7.04
173,24,42.63,35588.2,0.845,7.04
173,25,43.46,35588.2,0.845,7.04
173,26,42.36,35588.2,0.845,7.04
173,27,42.52,35588.2,0.845,7.04
173,28,42.01,35588.2,0.845,7.04
173,29,41.31,35588.2,0.845,7.04
174,0,32.72,58040.3,0.673,2.52
174,1,32.94,58040.3,0.673,2.52
174,2,31.86,58040.3,0.673,2.52
174,3,32.7,58040.3,0.673,2.52
174,4,31.7,58040.3,0.673,2.52
174,5,31.72,58040.3,0.673,2.52
174,6,32.05,58040.3,0.673,2.52
174,7,31.29,58040.3,0.673,2.52
174,8,31.47,58040.3,0.673,2.52
174,9,31.12,58040.3,0.673,2.52
174,10,31.17,58040.3,0.673,2.52
174,11,29.75,58040.3,0.673,2.52
174,12,29.86,58040.3,0.673,2.52
174,13,30.91,58040.3,0.673,2.52
174,14,30.95,58040.3,0.673,2.52
174,15,29.81,58040.3,0.673,2.52
174,16,29.97,58040.3,0.673,2.52
174,17,30.07,58040.3,0.673,2.52
174,18,30.1,58040.3,0.673,2.52
174,19,28.57,58040.3,0.673,2.52
174,20,28.97,58040.3,0.673,2.52
174,21,29.08,58040.3,0.673,2.52
174,22,29.42,58040.3,0.673,2.52
174,23,30.15,58040.3,0.673,2.52
174,24,28.62,58040.3,0.673,2.52
174,25,27.86,58040.3,0.673,2.52
174,26,28.6,58040.3,0.673,2.52
174,27,28.89,58040.3,0.673,2.52
174,28,28.11,58040.3,0.673,2.52
174,29,27.43,58040.3,0.673,2.52
175,0,54.08,52399.1,1.11,1.67
175,1,53.66,52399.1,1.11,1.67
175,2,52.54,52399.1,1.11,1.67
175,3,52.96,52399.1,1.11,1.67
175,4,52.99,52399.1,1.11,1.67
175,5,52.81,52399.1,1.11,1.67
175,6,51.91,52399.1,1.11,1.67
175,7,51.48,52399.1,1.11,1.67
175,8,52.0,52399.1,1.11,1.67
175,9,50.5,52399.1,1.11,1.67
175,10,51.05,52399.1,1.11,1.67
175,11,49.87,52399.1,1.11,1.67
175,12,50.81,52399.1,1.11,1.67
175,13,49.87,52399.1,1.11,1.67
175,14,50.36,52399.1,1.11,1.67
175,15,49.69,52399.1,1.11,1.67
175,16,48.56,52399.1,1.11,1.67
175,17,49.6,52399.1,1.11,1.67
175,18,49.39,52399.1,1.11,1.67
175,19,48.78,52399.1,1.11,1.67
175,20,47.68,52399.1,1.11,1.67
175,21,47.63,52399.1,1.11,1.67
175,22,47.58,52399.1,1.11,1.67
175,23,46.87,52399.1,1.11,1.67
175,24,47.8,52399.1,1.11,1.67
175,25,46.74,52399.1,1.11,1.67
175,26,45.04,52399.1,1.11,1.67
175,27,46.29,52399.1,1.11,1.67
175,28,45.67,52399.1,1.11,1.67
175,29,45.53,52399.1,1.11,1.67
176,0,83.37,66790.7,0.812,1.17
176,1,83.53,66790.7,0.812,1.17
176,2,83.25,66790.7,0.812,1.17
176,3,82.4,66790.7,0.812,1.17
176,4,81.66,66790.7,0.812,1.17
176,5,81.38,66790.7,0.812,1.17
176,6,80.97,66790.7,0.812,1.17
176,7,80.13,66790.7,0.812,1.17
176,8,80.39,66790.7,0.812,1.17
176,9,79.9,66790.7,0.812,1.17
176,10,80.01,66790.7,0.812,1.17
176,11,79.43,66790.7,0.812,1.17
176,12,78.03,66790.7,0.812,1.17
176,13,78.35,66790.7,0.812,1.17
176,14,77.03,66790.7,0.812,1.17
176,15,77.42,66790.7,0.812,1.17
176,16,76.38,66790.7,0.812,1.17
176,17,75.7,66790.7,0.812,1.17
176,18,75.92,66790.7,0.812,1.17
176,19,74.01,66790.7,0.812,1.17
176,20,74.04,66790.7,0.812,1.17
176,21,74.39,66790.7,0.812,1.17
176,22,74.09,66790.7,0.812,1.17
176,23,73.43,66790.7,0.812,1.17
176,24,72.39,66790.7,0.812,1.17
176,25,72.34,66790.7,0.812,1.17
176,26,72.52,66790.7,0.812,1.17
176,27,72.18,66790.7,0.812,1.17
176,28,71.45,66790.7,0.812,1.17
176,29,71.6,66790.7,0.812,1.17
177,0,34.83,26418.8,0.86,5.49
177,1,34.08,26418.8,0.86,5.49
177,2,34.13,26418.8,0.86,5.49
177,3,33.39,26418.8,0.86,5.49
177,4,33.86,26418.8,0.86,5.49
177,5,34.29,26418.8,0.86,5.49
177,6,33.9,26418.8,0.86,5.49
177,7,34.08,26418.8,0.86,5.49
177,8,33.04,26418.8,0.86,5.49
177,9,33.69,26418.8,0.86,5.49
177,10,32.74,26418.8,0.86,5.49
177,11,33.39,26418.8,0.86,5.49
177,12,32.47,26418.8,0.86,5.49
177,13,32.65,26418.8,0.86,5.49
177,14,32.86,26418.8,0.86,5.49
177,15,31.84,26418.8,0.86,5.49
177,16,31.87,26418.8,0.86,5.49
177,17,32.23,26418.8,0.86,5.49
177,18,31.34,26418.8,0.86,5.49
177,19,30.56,26418.8,0.86,5.49
177,20,32.12,26418.8,0.86,5.49
177,21,30.63,26418.8,0.86,5.49
177,22,30.77,26418.8,0.86,5.49
177,23,31.09,26418.8,0.86,5.49
177,24,30.03,26418.8,0.86,5.49
177,25,29.65,26418.8,0.86,5.49
177,26,30.1,26418.8,0.86,5.49
177,27,28.9,26418.8,0.86,5.49
177,28,29.47,26418.8,0.86,5.49
177,29,29.56,26418.8,0.86,5.49
178,0,74.54,65661.7,0.751,5.25
178,1,73.51,65661.7,0.751,5.25
178,2,74.7,65661.7,0.751,5.25
178,3,73.57,65661.7,0.751,5.25
178,4,73.84,65661.7,0.751,5.25
178,5,72.61,65661.7,0.751,5.25
178,6,71.92,65661.7,0.751,5.25
178,7,72.1,65661.7,0.751,5.25
178,8,71.48,65661.7,0.751,5.25
178,9,70.61,65661.7,0.751,5.25
178,10,71.55,65661.7,0.751,5.25
178,11,70.11,65661.7,0.751,5.25
178,12,69.12,65661.7,0.751,5.25
178,13,70.32,65661.7,0.751,5.25
178,14,69.01,65661.7,0.751,5.25
178,15,68.58,65661.7,0.751,5.25
178,16,67.61,65661.7,0.751,5.25
178,17,68.98,65661.7,0.751,5.25
178,18,67.08,65661.7,0.751,5.25
178,19,67.36,65661.7,0.751,5.25
178,20,67.4,65661.7,0.751,5.25
178,21,66.77,65661.7,0.751,5.25
178,22,66.15,65661.7,0.751,5.25
178,23,64.94,65661.7,0.751,5.25
178,24,65.0,65661.7,0.751,5.25
178,25,65.11,65661.7,0.751,5.25
178,26,64.24,65661.7,0.751,5.25
178,27,64.35,65661.7,0.751,5.25
178,28,64.2,65661.7,0.751,5.25
178,29,63.95,65661.7,0.751,5.25
179,0,83.1,52476.0,0.915,4.83
179,1,84.38,52476.0,0.915,4.83
179,2,83.23,52476.0,0.915,4.83
179,3,82.42,52476.0,0.915,4.83
179,4,82.53,52476.0,0.915,4.83
179,5,82.73,52476.0,0.915,4.83
179,6,80.4,52476.0,0.915,4.83
179,7,80.57,52476.0,0.915,4.83
179,8,79.06,52476.0,0.915,4.83
179,9,79.92,52476.0,0.915,4.83
179,10,79.57,52476.0,0.915,4.83
179,11,78.93,52476.0,0.915,4.83
179,12,78.19,52476.0,0.915,4.83
179,13,77.06,52476.0,0.915,4.83
179,14,77.84,52476.0,0.915,4.83
179,15,77.95,52476.0,0.915,4.83
179,16,76.49,52476.0,0.915,4.83
179,17,76.57,52476.0,0.915,4.83
179,18,75.14,52476.0,0.915,4.83
179,19,75.72,52476.0,0.915,4.83
179,20,74.86,52476.0,0.915,4.83
179,21,74.24,52476.0,0.915,4.83
179,22,73.81,52476.0,0.915,4.83
179,23,73.56,52476.0,0.915,4.83
179,24,73.51,52476.0,0.915,4.83
179,25,72.23,52476.0,0.915,4.83
179,26,72.26,52476.0,0.915,4.83
179,27,72.0,52476.0,0.915,4.83
179,28,71.04,52476.0,0.915,4.83
179,29,72.06,52476.0,0.915,4.83
180,0,59.66,77779.5,0.614,2.62
180,1,59.44,77779.5,0.614,2.62
180,2,58.97,77779.5,0.614,2.62
180,3,60.05,77779.5,0.614,2.62
180,4,59.12,77779.5,0.614,2.62
180,5,58.06,77779.5,0.614,2.62
180,6,58.77,77779.5,0.614,2.62
180,7,58.01,77779.5,0.614,2.62
180,8,57.72,77779.5,0.614,2.62
180,9,57.11,77779.5,0.614,2.62
180,10,56.6,77779.5,0.614,2.62
180,11,56.83,77779.5,0.614,2.62
180,12,56.08,77779.5,0.614,2.62
180,13,56.95,77779.5,0.614,2.62
180,14,55.1,77779.5,0.614,2.62
180,15,56.19,77779.5,0.614,2.62
180,16,55.05,77779.5,0.614,2.62
180,17,54.95,77779.5,0.614,2.62
180,18,54.9,77779.5,0.614,2.62
180,19,53.86,77779.5,0.614,2.62
180,20,54.3,77779.5,0.614,2.62
180,21,52.2,77779.5,0.614,2.62
180,22,52.89,77779.5,0.614,2.62
180,23,52.47,77779.5,0.614,2.62
180,24,52.0,77779.5,0.614,2.62
180,25,52.21,77779.5,0.614,2.62
180,26,52.19,77779.5,0.614,2.62
180,27,52.04,77779.5,0.614,2.62
180,28,51.5,77779.5,0.614,2.62
180,29,50.74,77779.5,0.614,2.62
181,0,99.57,40512.3,0.774,3.74
181,1,98.93,40512.3,0.774,3.74
181,2,98.82,40512.3,0.774,3.74
181,3,98.23,40512.3,0.774,3.74
181,4,97.34,40512.3,0.774,3.74
181,5,96.36,40512.3,0.774,3.74
181,6,95.97,40512.3,0.774,3.74
181,7,95.51,40512.3,0.774,3.74
181,8,95.11,40512.3,0.774,3.74
181,9,94.89,40512.3,0.774,3.74
181,10,94.6,40512.3,0.774,3.74
181,11,93.7,40512.3,0.774,3.74
181,12,93.22,40512.3,0.774,3.74
181,13,92.77,40512.3,0.774,3.74
181,14,91.93,40512.3,0.774,3.74
181,15,91.21,40512.3,0.774,3.74
181,16,90.28,40512.3,0.774,3.74
181,17,90.3,40512.3,0.774,3.74
181,18,90.37,40512.3,0.774,3.74
181,19,89.26,40512.3,0.774,3.74
181,20,88.98,40512.3,0.774,3.74
181,21,88.82,40512.3,0.774,3.74
181,22,88.33,40512.3,0.774,3.74
181,23,87.02,40512.3,0.774,3.74
181,24,87.54,40512.3,0.774,3.74
181,25,87.09,40512.3,0.774,3.74
181,26,85.45,40512.3,0.774,3.74
181,27,85.09,40512.3,0.774,3.74
181,28,85.58,40512.3,0.774,3.74
181,29,84.4,40512.3,0.774,3.74
182,0,38.48,57957.3,1.179,5.16
182,1,38.69,57957.3,1.179,5.16
182,2,39.06,57957.3,1.179,5.16
182,3,38.4,57957.3,1.179,5.16
182,4,38.57,57957.3,1.179,5.16
182,5,38.59,57957.3,1.179,5.16
182,6,39.1,57957.3,1.179,5.16
182,7,38.02,57957.3,1.179,5.16
182,8,38.49,57957.3,1.179,5.16
182,9,38.47,57957.3,1.179,5.16
182,10,38.26,57957.3,1.179,5.16
182,11,37.48,57957.3,1.179,5.16
182,12,36.15,57957.3,1.179,5.16
182,13,37.16,57957.3,1.179,5.16
182,14,37.25,57957.3,1.179,5.16
182,15,36.48,57957.3,1.179,5.16
182,16,37.19,57957.3,1.179,5.16
182,17,36.54,57957.3,1.179,5.16
182,18,36.19,57957.3,1.179,5.16
182,19,36.25,57957.3,1.179,5.16
182,20,35.66,57957.3,1.179,5.16
182,21,34.05,57957.3,1.179,5.16
182,22,34.84,57957.3,1.179,5.16
182,23,35.48,57957.3,1.179,5.16
182,24,34.27,57957.3,1.179,5.16
182,25,34.36,57957.3,1.179,5.16
182,26,33.75,57957.3,1.179,5.16
182,27,34.96,57957.3,1.179,5.16
182,28,34.7,57957.3,1.179,5.16
182,29,33.21,57957.3,1.179,5.16
183,0,36.84,75921.7,0.681,4.48
183,1,36.23,75921.7,0.681,4.48
183,2,36.69,75921.7,0.681,4.48
183,3,36.45,75921.7,0.681,4.48
183,4,36.41,75921.7,0.681,4.48
183,5,35.98,75921.7,0.681,4.48
183,6,37.09,75921.7,0.681,4.48
183,7,34.92,75921.7,0.681,4.48
183,8,34.39,75921.7,0.681,4.48
183,9,34.85,75921.7,0.681,4.48
183,10,34.08,75921.7,0.681,4.48
183,11,33.92,75921.7,0.681,4.48
183,12,33.98,75921.7,0.681,4.48
183,13,33.83,75921.7,0.681,4.48
183,14,33.62,75921.7,0.681,4.48
183,15,34.17,75921.7,0.681,4.48
183,16,33.47,75921.7,0.681,4.48
183,17,33.44,75921.7,0.681,4.48
183,18,33.79,75921.7,0.681,4.48
183,19,32.77,75921.7,0.681,4.48
183,20,32.83,75921.7,0.681,4.48
183,21,32.95,75921.7,0.681,4.48
183,22,31.61,75921.7,0.681,4.48
183,23,31.2,75921.7,0.681,4.48
183,24,32.37,75921.7,0.681,4.48
183,25,32.25,75921.7,0.681,4.48
183,26,32.85,75921.7,0.681,4.48
183,27,31.71,75921.7,0.681,4.48
183,28,31.85,75921.7,0.681,4.48
183,29,31.15,75921.7,0.681,4.48
184,0,95.69,26150.6,0.96,7.91
184,1,95.88,26150.6,0.96,7.91
184,2,93.49,26150.6,0.96,7.91
184,3,94.26,26150.6,0.96,7.91
184,4,94.63,26150.6,0.96,7.91
184,5,93.21,26150.6,0.96,7.91
184,6,93.4,26150.6,0.96,7.91
184,7,91.76,26150.6,0.96,7.91
184,8,91.57,26150.6,0.96,7.91
184,9,91.11,26150.6,0.96,7.91
184,10,89.49,26150.6,0.96,7.91
184,11,89.52,26150.6,0.96,7.91
184,12,89.06,26150.6,0.96,7.91
184,13,89.52,26150.6,0.96,7.91
184,14,89.05,26150.6,0.96,7.91
184,15,88.29,26150.6,0.96,7.91
184,16,88.04,26150.6,0.96,7.91
184,17,87.05,26150.6,0.96,7.91
184,18,87.24,26150.6,0.96,7.91
184,19,86.15,26150.6,0.96,7.91
184,20,85.68,26150.6,0.96,7.91
184,21,85.03,26150.6,0.96,7.91
184,22,85.01,26150.6,0.96,7.91
184,23,83.96,26150.6,0.96,7.91
184,24,84.17,26150.6,0.96,7.91
184,25,82.62,26150.6,0.96,7.91
184,26,82.14,26150.6,0.96,7.91
184,27,82.54,26150.6,0.96,7.91
184,28,81.66,26150.6,0.96,7.91
184,29,80.98,26150.6,0.96,7.91
185,0,75.04,76233.7,0.728,1.96
185,1,73.9,76233.7,0.728,1.96
185,2,73.72,76233.7,0.728,1.96
185,3,74.14,76233.7,0.728,1.96
185,4,73.82,76233.7,0.728,1.96
185,5,73.45,76233.7,0.728,1.96
185,6,72.14,76233.7,0.728,1.96
185,7,72.51,76233.7,0.728,1.96
185,8,71.03,76233.7,0.728,1.96
185,9,70.67,76233.7,0.728,1.96
185,10,69.56,76233.7,0.728,1.96
185,11,71.19,76233.7,0.728,1.96
185,12,69.53,76233.7,0.728,1.96
185,13,69.52,76233.7,0.728,1.96
185,14,68.74,76233.7,0.728,1.96
185,15,69.15,76233.7,0.728,1.96
185,16,68.23,76233.7,0.728,1.96
185,17,67.38,76233.7,0.728,1.96
185,18,67.87,76233.7,0.728,1.96
185,19,66.55,76233.7,0.728,1.96
185,20,66.46,76233.7,0.728,1.96
185,21,65.44,76233.7,0.728,1.96
185,22,65.39,76233.7,0.728,1.96
185,23,65.81,76233.7,0.728,1.96
185,24,64.35,76233.7,0.728,1.96
185,25,64.21,76233.7,0.728,1.96
185,26,64.56,76233.7,0.728,1.96
185,27,63.9,76233.7,0.728,1.96
185,28,64.79,76233.7,0.728,1.96
185,29,64.32,76233.7,0.728,1.96
186,0,91.52,61273.1,1.041,5.87
186,1,91.76,61273.1,1.041,5.87
186,2,91.38,61273.1,1.041,5.87
186,3,90.23,61273.1,1.041,5.87
186,4,89.31,61273.1,1.041,5.87
186,5,89.57,61273.1,1.041,5.87
186,6,89.02,61273.1,1.041,5.87
186,7,88.41,61273.1,1.041,5.87
186,8,88.37,61273.1,1.041,5.87
186,9,87.3,61273.1,1.041,5.87
186,10,86.62,61273.1,1.041,5.87
186,11,86.78,61273.1,1.041,5.87
186,12,86.44,61273.1,1.041,5.87
186,13,85.18,61273.1,1.041,5.87
186,14,85.76,61273.1,1.041,5.87
186,15,83.94,61273.1,1.041,5.87
186,16,84.06,61273.1,1.041,5.87
186,17,83.74,61273.1,1.041,5.87
186,18,83.08,61273.1,1.041,5.87
186,19,82.64,61273.1,1.041,5.87
186,20,83.38,61273.1,1.041,5.87
186,21,81.54,61273.1,1.041,5.87
186,22,82.71,61273.1,1.041,5.87
186,23,81.24,61273.1,1.041,5.87
186,24,80.59,61273.1,1.041,5.87
186,25,80.3,61273.1,1.041,5.87
186,26,80.85,61273.1,1.041,5.87
186,27,78.62,61273.1,1.041,5.87
186,28,78.08,61273.1,1.041,5.87
186,29,77.79,61273.1,1.041,5.87
187,0,69.15,24070.2,0.592,3.83
187,1,67.91,24070.2,0.592,3.83
187,2,68.43,24070.2,0.592,3.83
187,3,68.91,24070.2,0.592,3.83
187,4,67.78,24070.2,0.592,3.83
187,5,67.2,24070.2,0.592,3.83
187,6,66.68,24070.2,0.592,3.83
187,7,67.08,24070.2,0.592,3.83
187,8,65.86,24070.2,0.592,3.83
187,9,66.84,24070.2,0.592,3.83
187,10,66.53,24070.2,0.592,3.83
187,11,65.33,24070.2,0.592,3.83
187,12,64.84,24070.2,0.592,3.83
187,13,65.0,24070.2,0.592,3.83
187,14,64.68,24070.2,0.592,3.83
187,15,63.37,24070.2,0.592,3.83
187,16,63.15,24070.2,0.592,3.83
187,17,62.39,24070.2,0.592,3.83
187,18,62.9,24070.2,0.592,3.83
187,19,62.67,24070.2,0.592,3.83
187,20,61.31,24070.2,0.592,3.83
187,21,61.4,24070.2,0.592,3.83
187,22,60.59,24070.2,0.592,3.83
187,23,60.46,24070.2,0.592,3.83
187,24,60.83,24070.2,0.592,3.83
187,25,59.83,24070.2,0.592,3.83
187,26,59.69,24070.2,0.592,3.83
187,27,58.67,24070.2,0.592,3.83
187,28,59.22,24070.2,0.592,3.83
187,29,58.74,24070.2,0.592,3.83
188,0,51.81,38057.8,1.179,4.0
188,1,51.81,38057.8,1.179,4.0
188,2,51.73,38057.8,1.179,4.0
188,3,50.96,38057.8,1.179,4.0
188,4,50.36,38057.8,1.179,4.0
188,5,51.73,38057.8,1.179,4.0
188,6,50.24,38057.8,1.179,4.0
188,7,50.24,38057.8,1.179,4.0
188,8,50.52,38057.8,1.179,4.0
188,9,51.51,38057.8,1.179,4.0
188,10,48.86,38057.8,1.179,4.0
188,11,49.43,38057.8,1.179,4.0
188,12,48.58,38057.8,1.179,4.0
188,13,48.4,38057.8,1.179,4.0
188,14,48.04,38057.8,1.179,4.0
188,15,47.57,38057.8,1.179,4.0
188,16,47.84,38057.8,1.179,4.0
188,17,46.85,38057.8,1.179,4.0
188,18,47.79,38057.8,1.179,4.0
188,19,47.08,38057.8,1.179,4.0
188,20,46.99,38057.8,1.179,4.0
188,21,46.28,38057.8,1.179,4.0
188,22,46.06,38057.8,1.179,4.0
188,23,46.11,38057.8,1.179,4.0
188,24,45.12,38057.8,1.179,4.0
188,25,45.25,38057.8,1.179,4.0
188,26,44.73,38057.8,1.179,4.0
188,27,44.44,38057.8,1.179,4.0
188,28,43.56,38057.8,1.179,4.0
188,29,45.02,38057.8,1.179,4.0
189,0,103.38,62490.3,0.818,6.02
189,1,103.76,62490.3,0.818,6.02
189,2,103.18,62490.3,0.818,6.02
189,3,101.47,62490.3,0.818,6.02
189,4,101.03,62490.3,0.818,6.02
189,5,102.32,62490.3,0.818,6.02
189,6,101.38,62490.3,0.818,6.02
189,7,99.95,62490.3,0.818,6.02
189,8,99.56,62490.3,0.818,6.02
189,9,98.58,62490.3,0.818,6.02
189,10,98.57,62490.3,0.818,6.02
189,11,97.46,62490.3,0.818,6.02
189,12,96.27,62490.3,0.818,6.02
189,13,96.08,62490.3,0.818,6.02
189,14,96.22,62490.3,0.818,6.02
189,15,95.11,62490.3,0.818,6.02
189,16,95.1,62490.3,0.818,6.02
189,17,94.06,62490.3,0.818,6.02
189,18,93.67,62490.3,0.818,6.02
189,19,93.95,62490.3,0.818,6.02
189,20,93.11,62490.3,0.818,6.02
189,21,92.45,62490.3,0.818,6.02
189,22,92.36,62490.3,0.818,6.02
189,23,91.62,62490.3,0.818,6.02
189,24,91.57,62490.3,0.818,6.02
189,25,90.08,62490.3,0.818,6.02
189,26,89.56,62490.3,0.818,6.02
189,27,88.58,62490.3,0.818,6.02
189,28,88.48,62490.3,0.818,6.02
189,29,88.64,62490.3,0.818,6.02
190,0,102.6,24041.0,0.665,5.85
190,1,101.9,24041.0,0.665,5.85
190,2,100.0,24041.0,0.665,5.85
190,3,100.91,24041.0,0.665,5.85
190,4,98.92,24041.0,0.665,5.85
190,5,99.76,24041.0,0.665,5.85
190,6,98.6,24041.0,0.665,5.85
190,7,98.61,24041.0,0.665,5.85
190,8,97.06,24041.0,0.665,5.85
190,9,97.79,24041.0,0.665,5.85
190,10,95.94,24041.0,0.665,5.85
190,11,95.81,24041.0,0.665,5.85
190,12,95.12,24041.0,0.665,5.85
190,13,94.22,24041.0,0.665,5.85
190,14,94.61,24041.0,0.665,5.85
190,15,94.94,24041.0,0.665,5.85
190,16,94.84,24041.0,0.665,5.85
190,17,93.03,24041.0,0.665,5.85
190,18,93.01,24041.0,0.665,5.85
190,19,92.04,24041.0,0.665,5.85
190,20,91.65,24041.0,0.665,5.85
190,21,90.7,24041.0,0.665,5.85
190,22,90.44,24041.0,0.665,5.85
190,23,90.09,24041.0,0.665,5.85
190,24,89.0,24041.0,0.665,5.85
190,25,88.73,24041.0,0.665,5.85
190,26,88.21,24041.0,0.665,5.85
190,27,88.12,24041.0,0.665,5.85
190,28,86.65,24041.0,0.665,5.85
190,29,86.63,24041.0,0.665,5.85
191,0,93.48,54930.2,0.551,7.94
191,1,92.63,54930.2,0.551,7.94
191,2,92.24,54930.2,0.551,7.94
191,3,91.1,54930.2,0.551,7.94
191,4,90.77,54930.2,0.551,7.94
191,5,90.63,54930.2,0.551,7.94
191,6,90.43,54930.2,0.551,7.94
191,7,88.2,54930.2,0.551,7.94
191,8,88.04,54930.2,0.551,7.94
191,9,88.87,54930.2,0.551,7.94
191,10,87.6,54930.2,0.551,7.94
191,11,86.92,54930.2,0.551,7.94
191,12,86.15,54930.2,0.551,7.94
191,13,86.02,54930.2,0.551,7.94
191,14,85.12,54930.2,0.551,7.94
191,15,86.39,54930.2,0.551,7.94
191,16,84.85,54930.2,0.551,7.94
191,17,84.36,54930.2,0.551,7.94
191,18,84.2,54930.2,0.551,7.94
191,19,83.91,54930.2,0.551,7.94
191,20,83.42,54930.2,0.551,7.94
191,21,83.01,54930.2,0.551,7.94
191,22,81.68,54930.2,0.551,7.94
191,23,81.37,54930.2,0.551,7.94
191,24,81.42,54930.2,0.551,7.94
191,25,80.29,54930.2,0.551,7.94
191,26,80.08,54930.2,0.551,7.94
191,27,79.8,54930.2,0.551,7.94
191,28,79.52,54930.2,0.551,7.94
191,29,77.76,54930.2,0.551,7.94
192,0,54.85,40753.0,0.619,1.9
192,1,54.09,40753.0,0.619,1.9
192,2,54.28,40753.0,0.619,1.9
192,3,54.04,40753.0,0.619,1.9
192,4,54.17,40753.0,0.619,1.9
192,5,53.76,40753.0,0.619,1.9
192,6,53.48,40753.0,0.619,1.9
192,7,53.24,40753.0,0.619,1.9
192,8,52.38,40753.0,0.619,1.9
192,9,51.97,40753.0,0.619,1.9
192,10,52.11,40753.0,0.619,1.9
192,11,51.76,40753.0,0.619,1.9
192,12,50.96,40753.0,0.619,1.9
192,13,51.03,40753.0,0.619,1.9
192,14,50.53,40753.0,0.619,1.9
192,15,49.84,40753.0,0.619,1.9
192,16,50.63,40753.0,0.619,1.9
192,17,49.73,40753.0,0.619,1.9
192,18,50.44,40753.0,0.619,1.9
192,19,48.32,40753.0,0.619,1.9
192,20,48.58,40753.0,0.619,1.9
192,21,48.59,40753.0,0.619,1.9
192,22,48.86,40753.0,0.619,1.9
192,23,48.21,40753.0,0.619,1.9
192,24,47.88,40753.0,0.619,1.9
192,25,46.88,40753.0,0.619,1.9
192,26,46.59,40753.0,0.619,1.9
192,27,47.04,40753.0,0.619,1.9
192,28,45.92,40753.0,0.619,1.9
192,29,46.05,40753.0,0.619,1.9
193,0,83.37,57254.9,0.864,1.73
193,1,82.2,57254.9,0.864,1.73
193,2,83.06,57254.9,0.864,1.73
193,3,82.44,57254.9,0.864,1.73
193,4,80.62,57254.9,0.864,1.73
193,5,80.5,57254.9,0.864,1.73
193,6,79.4,57254.9,0.864,1.73
193,7,79.72,57254.9,0.864,1.73
193,8,80.06,57254.9,0.864,1.73
193,9,79.04,57254.9,0.864,1.73
193,10,79.05,57254.9,0.864,1.73
193,11,77.63,57254.9,0.864,1.73
193,12,78.36,57254.9,0.864,1.73
193,13,77.25,57254.9,0.864,1.73
193,14,77.11,57254.9,0.864,1.73
193,15,76.63,57254.9,0.864,1.73
193,16,75.61,57254.9,0.864,1.73
193,17,75.24,57254.9,0.864,1.73
193,18,75.87,57254.9,0.864,1.73
193,19,75.15,57254.9,0.864,1.73
193,20,75.05,57254.9,0.864,1.73
193,21,74.25,57254.9,0.864,1.73
193,22,73.73,57254.9,0.864,1.73
193,23,72.37,57254.9,0.864,1.73
193,24,72.67,57254.9,0.864,1.73
193,25,72.36,57254.9,0.864,1.73
193,26,72.92,57254.9,0.864,1.73
193,27,71.86,57254.9,0.864,1.73
193,28,71.85,57254.9,0.864,1.73
193,29,70.95,57254.9,0.864,1.73
194,0,62.13,22744.5,0.736,6.07
194,1,62.22,22744.5,0.736,6.07
194,2,61.96,22744.5,0.736,6.07
194,3,61.05,22744.5,0.736,6.07
194,4,61.0,22744.5,0.736,6.07
194,5,60.77,22744.5,0.736,6.07
194,6,61.35,22744.5,0.736,6.07
194,7,59.18,22744.5,0.736,6.07
194,8,60.5,22744.5,0.736,6.07
194,9,59.11,22744.5,0.736,6.07
194,10,58.57,22744.5,0.736,6.07
194,11,59.52,22744.5,0.736,6.07
194,12,58.98,22744.5,0.736,6.07
194,13,58.91,22744.5,0.736,6.07
194,14,58.36,22744.5,0.736,6.07
194,15,58.67,22744.5,0.736,6.07
194,16,57.6,22744.5,0.736,6.07
194,17,56.91,22744.5,0.736,6.07
194,18,56.84,22744.5,0.736,6.07
194,19,56.97,22744.5,0.736,6.07
194,20,55.63,22744.5,0.736,6.07
194,21,55.37,22744.5,0.736,6.07
194,22,55.22,22744.5,0.736,6.07
194,23,54.0,22744.5,0.736,6.07
194,24,54.8,22744.5,0.736,6.07
194,25,53.46,22744.5,0.736,6.07
194,26,54.11,22744.5,0.736,6.07
194,27,54.19,22744.5,0.736,6.07
194,28,53.2,22744.5,0.736,6.07
194,29,53.95,22744.5,0.736,6.07
195,0,37.51,72292.2,1.08,5.05
195,1,38.64,72292.2,1.08,5.05
195,2,38.18,72292.2,1.08,5.05
195,3,36.79,72292.2,1.08,5.05
195,4,38.81,72292.2,1.08,5.05
195,5,37.22,72292.2,1.08,5.05
195,6,36.62,72292.2,1.08,5.05
195,7,36.15,72292.2,1.08,5.05
195,8,36.55,72292.2,1.08,5.05
195,9,36.4,72292.2,1.08,5.05
195,10,36.32,72292.2,1.08,5.05
195,11,35.92,72292.2,1.08,5.05
195,12,36.19,72292.2,1.08,5.05
195,13,35.48,72292.2,1.08,5.05
195,14,34.51,72292.2,1.08,5.05
195,15,35.2,72292.2,1.08,5.05
195,16,33.89,72292.2,1.08,5.05
195,17,35.06,72292.2,1.08,5.05
195,18,34.19,72292.2,1.08,5.05
195,19,34.57,72292.2,1.08,5.05
195,20,34.94,72292.2,1.08,5.05
195,21,33.61,72292.2,1.08,5.05
195,22,34.42,72292.2,1.08,5.05
195,23,33.48,72292.2,1.08,5.05
